# ----------------------------------------
# Site Data
# Top Events
# 20210924-20210928
# ----------------------------------------

Event Label,IP Address,Total Events,Unique Events,Event Value,Avg. Value
other-brain-fog.png,73.48.241.8,1,1,0,0.00
other-dryness.png,73.48.241.8,1,1,0,0.00
other-weight-gain.png,73.48.241.8,2,1,0,0.00
sex-period.png,73.48.241.8,1,1,0,0.00
supplement,73.48.241.8,1,1,0,0.00
treatmentsButton,73.48.241.8,2,1,0,0.00
common-hot-flashes.png,73.37.13.59,1,1,0,0.00
other-aches-pains.png,73.37.13.59,1,1,0,0.00
other-brain-fog.png,73.37.13.59,1,1,0,0.00
sex-period.png,73.37.13.59,1,1,0,0.00
supplement,73.37.13.59,1,1,0,0.00
treatmentsButton,73.37.13.59,1,1,0,0.00
common-depression.png,73.181.216.235,2,1,0,0.00
common-hot-flashes.png,73.181.216.235,2,1,0,0.00
common-insomnia.png,73.181.216.235,2,1,0,0.00
dry-eyes2.png,73.181.216.235,1,1,0,0.00
other-dryness.png,73.181.216.235,2,1,0,0.00
other-weight-gain.png,73.181.216.235,2,1,0,0.00
treatmentsButton,73.181.216.235,3,1,0,0.00
prescription-medicine,73.16.205.220,1,1,0,0.00
common-depression.png,73.147.52.48,2,1,0,0.00
common-hot-flashes.png,73.147.52.48,1,1,0,0.00
dry-eyes2.png,73.147.52.48,1,1,0,0.00
other-bladder.png,73.147.52.48,2,1,0,0.00
other-brain-fog.png,73.147.52.48,1,1,0,0.00
prescription-medicine,73.147.52.48,1,1,0,0.00
sex-libido.png,73.147.52.48,1,1,0,0.00
sex-period.png,73.147.52.48,1,1,0,0.00
supplement,73.147.52.48,1,1,0,0.00
treatmentsButton,73.147.52.48,5,1,0,0.00
common-depression.png,73.135.130.127,1,1,0,0.00
common-hot-flashes.png,73.135.130.127,1,1,0,0.00
common-insomnia.png,73.135.130.127,1,1,0,0.00
other-bladder.png,73.135.130.127,1,1,0,0.00
other-dryness.png,73.135.130.127,1,1,0,0.00
prescription-medicine,73.135.130.127,1,1,0,0.00
treatmentsButton,73.135.130.127,1,1,0,0.00
common-depression.png,73.131.117.35,1,1,0,0.00
common-hot-flashes.png,73.131.117.35,1,1,0,0.00
common-insomnia.png,73.131.117.35,1,1,0,0.00
other-aches-pains.png,73.131.117.35,1,1,0,0.00
other-bladder.png,73.131.117.35,1,1,0,0.00
other-brain-fog.png,73.131.117.35,1,1,0,0.00
other-weight-gain.png,73.131.117.35,1,1,0,0.00
sex-libido.png,73.131.117.35,1,1,0,0.00
sex-pain-sex.png,73.131.117.35,1,1,0,0.00
common-depression.png,73.11.8.10,3,2,0,0.00
common-hot-flashes.png,73.11.8.10,5,3,0,0.00
common-insomnia.png,73.11.8.10,3,2,0,0.00
other-aches-pains.png,73.11.8.10,4,3,0,0.00
other-dryness.png,73.11.8.10,3,2,0,0.00
prescription-medicine,73.11.8.10,2,2,0,0.00
sex-period.png,73.11.8.10,4,3,0,0.00
supplement,73.11.8.10,2,2,0,0.00
treatmentsButton,73.11.8.10,11,3,0,0.00
common-insomnia.png,72.74.219.122,1,1,0,0.00
